label,review
1,路见美食一声吼[抓狂]该拍照时就拍照[偷笑]风风火火去旅游[嘻嘻]轰轰烈烈吃大餐[哈哈]干干脆脆按个赞[赞]
0,。。。。。。啊。。。。尼玛果然是个不好不坏的消息。。[泪]
0,畜生 //@1句英文签名:好心酸。[泪]
0,在照片全部丢失的时刻，我庆幸最美的画面在我的脑海?[泪] //@三胖子他大舅姥爷:这个说对了！
0,等老爸来接，然后发现我没带鼠标！！！！[泪][泪][泪] 我在这里:http://t.cn/zl8a5c8
0,唐小兔学会了佛山无影脚，王小胖胆战心惊。[抓狂]
1,可爱至极[心] //@苗倩Levin:[太开心] //@精彩电影:睡姿超迷人的宝宝，可爱的宝贝们，你们梦到了什么？
1,这是目前为止，#海德堡#焰火种类最多的一张照片[哈哈][鼓掌]
0,还迷糊呢。你家都被人纵火了//@程宇_很阳光:什么状况 //@哈尔滨王峰民: 求扩散啊！！！大家帮忙！！！//@相声演员林可夫: 不是一天两天了！ //@相???王?峰:@程宇_很阳光 兄弟快回来吧，后墙着火[怒]@相声演员林可夫 @赵帅kf @哈尔滨王峰民 //@学徒纪鸣亮:
1,欢迎啊[爱你]
0,吃饭也得赶场啊？？真心的累。。。[泪]
1,回复@wly爱看电影:同感。买书藏书的老爸，是多么神圣。 //@wly爱看电影:??微博真是正能量：?我知道有??多老爸?的人都?在??、??、存?，下一代也引以?豪[太开心][鼓掌]
0,陪着@coco萱萱 一天没吃饭，[衰][衰][衰] 饿得要命。我能吞下一头狮子。[汗][汗][哼][哼] 她死活要吃必胜客，我俩是不是点多了？[奥特曼][奥特曼][挖鼻屎][挖鼻屎]
0,别说了~~都别说了~~[泪][泪][泪]
1,谢谢惦记[爱你]也想你啦
0,回复@按快门的老詹:要看真实的记者生活可以看美剧《news room》[抓狂][抓狂][抓狂][抓狂][抓狂] //@按快门的老詹:看过了，挺真实也挺虚假。
1,超级可爱的@潘?柏 [爱你][爱你][爱你]
0,良心泯灭啊！！！[怒][怒] [怒]
0,[怒] //@李妮娜:怒转！[怒] //@张会st:对哈！
1,#健康选择 一如既往# 应邀参加@美国加州巴旦木官方微博 的春节主题活动，和@营养师顾中一 顾老师一起为大家分享巴旦木的营养小知识?白云万达广场，有附近的同学吗，一起来玩儿[哈哈] 我在:http://t.cn/z83yMnv
1,上周集市我去淘两小葫芦小巧的可爱。老爸却以为我不舍得买大的，今儿村里又逢大集，老爷子悄悄的去集上把葫芦娃它爹买回来送我。[晕][汗][吃惊][哈哈]愁死了
1,//@嘻哈包袱铺刘凤东: //@嘻哈包袱铺官方微博: [太开心]//@奇艺娱乐: 现在在360桌面上也能直接看#嘻哈包袱铺#的相声啦！[鼓掌] 很好用的应用！[good] @嘻哈包袱铺官方微博 @高晓攀 @嘻哈包袱铺高凤鸾
0,对不起～深深深深的对不起～让你对我失望～对不起[泪]
1,[嘻嘻][嘻嘻][嘻嘻][哈哈][哈哈]
1,回复@禹晋永:谢谢禹总鼓励！ //@禹晋永:好画！  //@画家刘勇: 回复@美妍0915:[嘻嘻]  //@美妍0915:哈哈…没有失望，打错了，画的很棒…  //@画家刘勇:回复@卢艳霞:[呵呵]   //@卢艳霞:[可爱] //@画家刘勇:回复@美妍0915:[嘻嘻]  //@美妍0915:哈哈…没有失望，打错了，画的很棒…
1,回复@一熊V:[嘻嘻]有人腐败吃不消了，哈哈[嘻嘻]去津巴布韦适度苦逼一下吧[兔子][熊猫]
1,#我要晒#第三件，小浪人到手了。很快，我就要带着小浪去旅行了[哈哈]#沿着向莆高铁去旅行# @新浪福建旅游 @秋的复制品
1,各位亲，我们去大鹤壁见证幸福了，你们记得收看哦[亲亲]
1,#半岛粉红丝带#有奖转发活动将于今晚12点结束。明天我们将会公布获得粉红下午茶体验的幸运粉丝啦，大家要抓紧最后的时刻积极参与啊！粉红十月的各种活动也已经精彩呈现了，欢迎大家在这个十月与我们共同关注慈善事业！[嘻嘻]
1,多谢各位参加#朗廷流连一夏#活动！[给力]我们正在努力评审当中，各位参赛者旗鼓相当，给我们一点时间，结果即将公布[抱抱]
0,真寒心哪，心阵阵痛。//@云儿漂漂-h: 拒绝冷漠//@燕赵身边事: 【石家庄：老人蹲坐公交过道无人理】[悲伤]请给老人让座！拒绝冷漠！
0,给你推荐一条微博：// @神龙居士1008 :// @神龙居士1008 : [怒] - // @新浪新闻视频滚动播报 :视频：男子嫌民工汗味重赶其下公交引众怒  http://t.cn/zW9ekiw  - 原文地址： http://weibo.com/2872915020/yuOKnsezh
1,#LEO带你玩转斐济FIJI# 天气好，跑出来浮潜。可是下海就被包围啦~ [挖鼻屎] 喂!? 这到底谁看谁呀~[嘻嘻][嘻嘻][嘻嘻]@斐济David天堂 @梦幻天堂斐济FIJI @你好斐济-蓝洋旅游公司 @斐济印象-斐济首家华人婚礼顾问 @月月鸟Mark带你玩斐济 @英华狼 @Tingimage汀影像 @梦想照进现实706 @牧羊人在七月
1,哇，胃口大开！祝您用餐愉快[哈哈]
0,//@再见塔木德: @真的橙橙 推荐！挺好看的，只是不知道那年是谁借走了一直没有还给我。[泪] [泪] 所以我最不愿意借给人书！//@彭伦空间:《风之影》这次出的是精装版，品质超过以往的所有版本。喜欢的话建议入。 //@梁一梦:一直没买。这次出了纪念版，该不该入 //@beauty_valley: 喜欢天空的囚徒。
0,今晚微博抽风吧，好多僵尸粉转偶下午发的塞外草原贴[衰]
0,//@阳光lili猪：我们刚从朝阳北路开车回通州呢！真吓人！[吃惊] //@blue润润：[晕][怒] //@沙人哇:家住通州请注意 @阳光lili猪 @汪钰伟_大王 @纪录片潘婷婷 : 事发地点，通州北苑地铁站旁，北苑南路与京塘路交汇口红绿灯。此事最近频繁在朝阳路发生，最近已转战通州，手段类似
1,[嘻嘻][赞] //@来去之间:[good] // @国东 ://  @Tim-Cook  :[嘻嘻] //  @mingsheng1  : [偷笑] //  @苏苏扬  : 绝！[good] //  @寒冬winter  :好段子！
1,//@宋舒白: [赞]//@中国航天电源王刚: 回复@沈阳马波:[哈哈] //@沈阳马波:这个炮 太专业了
0,是三门峡不是三峡[嘻嘻] //@黄晶angela:有传闻说汶川地震与之有关[怒] // @小么司 ://  @胡少的枪  ：Fuck //  @许刚_无声年代  ://   @白日梦患Tina   :……
1,哈哈，童年的记忆[鼓掌]
0,到办公室衣服全湿透的飘过。。。[泪]
0,没发挥太多作用，您还好意思收管理费呐。。。想钱想疯了吧？[怒]//@来瓶儿汽水儿:才10%…以为90%是管理费。
0,[泪] //@最爱短腿翘臀艾斯LINE:最后那几句看哭了[泪]@小号KRIS的-Scarlett
1,这？ //@骑桶的周格格船长: 美美好可爱[哈哈][亲亲] //@郭美美Baby:有必要搞那么复杂吗？只是朋友邀请我去参加，但因筹备新电影忙不暇接，所以开拍2小时后我就先离开了，某些嘉宾接待员说我去蹭照片，我一直都和邝美云、廖碧儿坐在1号台，没看到喜欢的珠宝所以没竞拍这也被媒体拿来说
0,呵呵，一起去@晋一Sunny @一坐一忘 @康乐 //@晋一Sunny: 能至少点两个么？我要吃虾饺和姜汁炖奶，看起来都是简单的东西，在北京找到一家真正好吃的不容易啊。。泪奔一个。。[泪] @毛笔哥哥 @夏柠儿56 @溪边小筑呀 那个小院子。。我们还可以吃完出来去楼上看个电影神马的！
0,回复@汪建国SAM:拖出去，前台把他拖出去！快！[抓狂][抓狂]//@汪建国SAM:老板，杭州跑来吃的，吃完没钱加油了，我还得连夜赶回去，借我点钱加油行吗？@黄太吉传统美食 ！你同意有就去前台了！//@黄太吉传统美食:跟前台借100，说老板同意的，秀这个回复给前台就行了。快去，小可怜。
0,饿了。[泪]
1,米事米事，路上小心[爱你]，狗狗超级可爱[心]
1,//@999道私房菜: 花苞头的小心机，动手学起来。[鼓掌]
0,#二蛋日记# 我都要哭了 二蛋终于会在它厕所尿尿了[泪]
1,[哈哈][哈哈]五仁月饼招谁了。。。。。。不过我也不喜欢！
1,"[鼓掌]//@朱海波_Harry:好事情,恭喜恭喜"
1,一枚激动的汤包~见到我后，流下幸福汁液~[哈哈]
0,回复@蒙古小烧:为神马让老婆拿皮箱的是正常的？还以为有让老婆拿箱子的是不正常的。难道这就是婚姻中的女人和恋爱中的女人的差别？[哈哈] //@蒙古小烧:让老婆拿皮箱的那个肯定是正常夫妻！//@韩娟-牧羊: 为啥？ //@蒙古小烧:B啊！ //@韩娟-牧羊: 看着都像逃犯。。不知道[泪]
0,高铁的票价比飞机还贵，是因为安全吗？[怒骂]
1,[笑哈哈]我真服了@声音汪俊 了…一共就那几个字儿，就不能用点儿好标签…太物质！除了北京户口剩下的我都没承认啊~[哈哈]//@DJ怀楠: 怎么可能单身，少来我可不信。//@DJ许韬:@高颂 好像待摘的“蓝莓”果子啊。嘿嘿。
0,哎哟！我真的晒的好黑阿！[衰]
0,每去一次机场，我就觉得象死掉了一回，急得骂人都噎得慌，每去一次机场，这一天绝对是厚种薄收[失望][委屈]劳心伤神破财没减灾[伤心]
1,我们去的这家在龙山，地铁1号线龙山出来右转走几步就能看见了。本来我打算如果找不到韩屋就去睡一晚，现在看来十分靠谱，因为休息室很大，玩还来不及呢~所以如果找不到住处，可以选择体验一晚，门票12000韩元，鸡蛋4个2000，米汁2500。鸡蛋最好在别人头上砸开，我没好意思下手，用自己脑袋敲的[哈哈]
1,//@妖妖小精-色系军团: 哈哈哈哈哈哈哈[哈哈][哈哈]
0,我也指望它呢 //@萍踪丽影-zz:完了，我也指望它呢 //@胖猫张猫猫:还想以后坐10号线上班直达呢[汗] //@卖百事的米老鼠:[抓狂]
1,@minami99 [爱你]周小姐许我的礼物之二，颜色清爽，虽不是我最钟爱的粉红色，但我还是灰常喜欢~一会儿洗干净沥干，明早晨木瓜茯苓脱脂酸奶＋燕麦就走起来~
1,#小西驾到#当小盆友吃到酸东西 ~~~看一次笑一次！太可爱了~[太开心]
0,报警[怒]
0,#可可成长#跟可可聊起可爸将熟睡的她抱回小床的事。然后打趣她：好恐怖哦，有人抱你都不知道，如果有一天牛人在你睡觉的时候直接把你抱走了可怎么办呢？可爸连忙接茬：是啊，这样就只能呆在牛人家了。可可的双眼闪过一抹狡黠的光芒：哈哈哈哈（小新式的笑），这样你们就没有女儿了……[黑线][抓狂]
0,对啊！是很像诶。星味十足。可惜我没勇气剪，舍不得！ //@小包子Queen:哈哈，是吗？可能误认为我是谭某某了吧// @BTV祖冲冲 :嗯！继续如此这般灰神和拉轰吧。[鼓掌]我发现今天你在街上回头率超级高！我不要和你站在一起！显得我特别矮子乐。[抓狂] //  @小包子Queen  :短发是一种态度，谢谢好姐妹
0,回复@宇谧:祝你好运！明天见。 //@宇谧:明天上午苗老师到安徽电视台讲座吧？我正在那里实习，最近在看苗老师的《美国经典电视栏目》，希望能够听到“当代电视栏目形态”。就是好像讲座不对实习生开放，实习老师又出差，带我混场子的人都没有，好吧，小宇宙爆发，靠自己，发挥混场子的能力吧！[怒]
1,JING餐厅的美食非常注重品质与视觉的双重体验。谢谢您的喜爱，照片拍的很美的说。[太开心]
1,[鼓掌]//@萨博slinna: 这广告有意思！//@思饭辙: //@易湃汽车营销: 在这个过程中还不忘全面展现奥迪潜在的客户群体。//@张扬一点儿不张扬: 转发微博
1,对@Mandy_紫色 说：妞妞：祝你生日快乐！天天开心！[爱你][蛋糕][礼物]
0,[晕] //@应有为://@STV李立昂: @Jacksonrong 危机公关来了 //@陆伟飞:前生是卫生巾？
0,#1024 T少&?D# 柔情背后的非暴力不合作[晕]
1,第二期即将下印了[鼓掌]
1,@rrrr1021 好喜欢你们这样自然的微笑 化妆 @尾生L 很开心又是一位婚纱， 婚礼跟拍 以及以后的有了宝宝写真都定我们这边的客人[嘻嘻]
1,抢到了10月5日昆明回北京的4.5折机票，超级开心[抱抱]。。可惜只有1张[鄙视]。。nnd @张熙
0,港人是人，蜀人就不是人啦！[衰] @锅再捡灰 @西航住温哥华大使 @HorsemanL //@菁制美食:港人特供啊~[衰]
1,祝贺 //@胡柏清-帕帝:祝贺！[鼓掌]  //@创乐网邱国金:祝福携手共进，共赢未来 @毛委员 @胡柏清-帕帝 @蒋锡培 @胡柏清-帕帝 @刘海明Henry @西北大学上海校友会 @西北大学官方微博  //@创乐网:@创乐网邱国金 @佟宇-创乐网 @Club-Vac悦逸度假俱乐部 @中传飞人William
0,晕！在理[晕][偷笑] //@DJ-Nanana女那:[哈哈]
0,//@舒淇:[泪][泪][泪]
0,//@创意工坊: [怒]
0,这些有理论根据吗？还是随便编的[晕]//@尚亚楠:就我们的不用花钱[偷笑]
1,两个＂偷花＂贼大半夜卖萌[嘻嘻][嘻嘻][嘻嘻][嘻嘻]@子心--妞儿 我在这里:http://t.cn/zjcKa2K
1,回复@一窝滚滚:也对~[good]~我们这是无心插柳，柳成荫么[抱抱][赞] //@一窝滚滚:回复@我们的日式烧肉屋:不用电池，没污染 //@我们的日式烧肉屋:好吃，您就多吃点儿~
0,今天摔一跤，我的D300s离我而去了。平时我总是嘴里说着D800的出色，对D300s不屑一顾，现在失去它了才发现它的好。。。[泪]还有我的T43[泪]
1,吃得就是新鲜呀~[嘻嘻][哈哈]
1,[哈哈] 你太懂了~~//@于二花儿蓝雅Mushroom: 这是赤果果的秀好基友知道么！！！
0,[泪]//@柳漂漂姐: 三亚前VS.三亚后[泪]
1,北京店赞一个[爱你]
0,//@实用小百科: 原来，这叫腻了[失望]
1,信任代理这里能买到。http://t.cn/zW161pj湛庐文化: 【琢磨微信必看的三本书】@杜子建 老师推荐《爆发》《强关系》《信任代理》 都是湛庐出品[太开心] //@杜子建: 这就叫“信任代理”。//@产品经理围脖: 原来两人关系那么好。。。我也要买这三本书 优惠点呗 //
0,百态啊。 //@钻石尖:[怒] //@社会黑和垃圾狗Biggie:转发微博
1,跪在最坐边那个警察一杠三，一级警司了，还这么没觉悟不和谐，这肯定是被官人刺激到了[哈哈]//@刘小助理:警察都～～～？//@王有旺导演://@先天下之: //@伊锘: //@工人阶级必须领导一切2012: 资本主义复辟了，劳动人民就要重吃二遍苦、重受二茬罪。
1,随手拍 放大看 生活处处有惊喜 运营商就别捂着啦 Iphone 5 来了！[嘻嘻][围观]
1,靠！真正的渔业大国！海洋强国！ 怪不得民用工业上不去，百姓还精神饱满，原来动动胡萝卜就搞定了！[哈哈]//@lanson_z:小胖子是我偶像了！
1,在阳光的沐浴下，金光熠熠的歌诗达?大西洋号，伴着邮轮上丰富多彩的娱乐活动，带给您全家满满的快乐回忆![笑哈哈] 不如把在手工DIY教室里做的手工作品展示一下吧？[爱你]
1,来自沈导，丁导及#邱泽#家乡的台湾中视和时报周刊的媒体朋友们，正在@三亚维景国际度假酒店 参观采访中 [鼓掌][鼓掌][鼓掌][鼓掌][鼓掌]
0,22日公司活动[泪]
1,微力无边 //@杜子建: 我希望我能尽绵薄之力!//@王星餐饮品牌策划人: 很高兴认识杜老师，杜老师进军餐饮圈，给餐饮业带来了活力！[鼓掌] //@杜子建: 达成战略合作。
0,[哈哈]//@TechWeb: 【网友吐槽】A：有幸福卖吗？B：这网站上线增加了几个事业编制？C：这项目没几个亿下不来...评：都是高级黑...给跪[衰]
1,//@刘春: 谢大脚 //@宋英杰:有赶脚 //@laser:很形象[嘻嘻]
0,实战演习哦[挖鼻屎]//@莎莎是个好同志: 兰州是个好地方……同一师是个好学校。@琢磨先生: 这就跟警察局被偷一样让人懊恼?//@俄勒冈七姐:。。。。。。常在溪边走 //@刘玲Olivella:玩火自焚？[晕] //@袁莉wsj:[晕] //@十年砍柴: 这个，算是魔幻现实主义吧?
1,回复@糖尿病之友李文解:多年前，在一部情景喜剧里，我曾写过几集有关乱吃保健品的故事。题目是《胡吃乱补》，中央和有些地方电视台都播过。 //@糖尿病之友李文解:回复@相声演员康松广:康老师正解。康老师有机会创作一篇跟保健品有关的相声吧[嘻嘻] //@糖尿病之友李文解:一起呼吁
0,周日的园博园里挤满看大黄鸭的人，我竟在人群中认出大学同学，某男生，推着婴儿车。我们四目相对，他没认出我，我也就走开了。因为，我也不记得他的名字了。昨晚，我竟然梦到了小学同桌，某男生，喊了无数遍他的名字。醒来觉得好笑。他毕业就娶了我中学同学，孩子都很大了。[晕]我也不知道我想说什么。
0,太好吃了，所以忘拍照了[挖鼻屎] //@parkDD:显摆个屁啊～小媳妇，表@我～[怒]
1,终于收到大礼包了[哈哈][哈哈] 这对花牛来之不易，以后要珍惜和用心烹饪美食。感谢@新浪美食 @欣和食与家
0,这个世界上总有那么一些本就长的面目可憎，还自私自利的人~~~你说你要是好看点，你的那些小毛病咱也能忍，偏偏一副包子脸，还特么天天埋怨狗跟着，自私无耻到极点，更关键的是你特么的还自我感觉良好！！！救命啊[抓狂]
0,看完了这篇文章。。。我觉得我还得再去一次。。那么多我都木有走到[泪]。。！！！！[抓狂]
1,什么叫做不简单？能够把简单的事情天天做好，就是不简单。什么叫做不容易？大家公认的、非常容易的事情，非常认真地做好它，就是不容易[哈哈]
1,姿势――姿态――姿色[爱你] 美翻了[赞]
0,今天本来也穿了下二的肉色长裙，可惜...[右哼哼]//@收录唯美图片: 终于有人开女装穿衣搭配的微博啦[抓狂] 。 快关注@学做美丽女子 让你美丽起来
0,这一拳，太狠了……[怒]
0,以前都还好，有问题很快就能解决了，这一次不知道怎么了，天天打10000号，答复都是耐心等待，都等十多天了还没消息。微博曝光下不知道可起作用。//@黄小婵童鞋: 我曾经也被电信搞伤过[怒][怒][怒]
0,这里的空气真是各种清新自然原生态！帝毒回来的鼻子完全不能适应这种干净的呼吸，开始狂打喷嚏[汗][抓狂] 我在:http://t.cn/zYIriMV
0,主持完下午的北青集团整合营销中心2013迎新客户答谢会，陪客人用完晚餐，刚进家门[泪]感谢今日莅临法晚报社的@中青旅葛磊 @捷达旅游市场部杨维一 @孙丽婵 @马楠sherry @顿生 等好友，仍感谢因故临时未能到场的@钟晖CEITS @张蕤-凯撒旅游 @小段公子 等老友[给力]新平台新发展，希望有新突破[爱你]
0,我和@大吉大利微博 赌玉石！结果赌沟里去了！上当了！[泪]
0,也有些人是纪念的[泪]
0,[衰]轻轻扩散。。。//@丁丁变老丁: 呵呵呵呵呵呵呵呵//@小米团子: [衰]轰了//@火星文: 我们有没有这么贱呀……
1,转给苦逼?丝儿们～[哈哈]
1,地铁里有个哥哥充满激情地弹唱着自己的作品，身上贴着*卖艺为梦想*...太赞了。。真想说，亲，去参加中国好声音吧！！[太开心]
0,[给力]//@开心家族_张丽: [衰] //@于丹经典语录:同感！
0,好有爱，推荐//@创舍C-House: [泪]//@猴子宝猴子: [泪]
0,[衰]怎么处理的？ //@行云仙客:威虎山土匪发威@无为海之风: 终于不是临时工干的了！
1,这一锅板筋是考验你牙缝大小的最佳标尺…[嘻嘻][嘻嘻]
0,吃完巨型“馅饼”飞奔回家！@青檬的睿 @崔文颖_晓白 @杰杰高升零零壹 我顺利到家，你们懂的！[晕]
0,好木，洗了一个多小时。。。。。越来越牛气勒！！[衰][衰]
0,Encore很强大，可今天是高级课程，我还是比较初级地[晕][晕][晕]
0,好可年啊~[泪]
1,我还有棉被的作用[[哈哈]
1,#正宗好凉茶#终于在魔都这个国际化大都市喝到正宗好凉茶――王老吉。感动啊啊啊啊！[嘻嘻]感谢@扇贝徐丽婷 美女的招待！
1,很精彩//@奂想曲：@木土634[鼓掌] 张医生讲得真棒，有理有据，医学上好多事情看得很透彻。
1,长达十个小时的直播，顺利结束！[鼓掌][鼓掌]@我才是何老大  @七熙惠初  @梓?花开Sabrina  @雷小雪  @李莎莎lisalee  @小晔妹  …………就不一一@了[哈哈][哈哈]恭祝大家龙年大吉！万事顺意！龙腾虎跃！龙马精神！龙飞凤舞！
0,我一定要瘦下去~[泪][泪][泪][泪][泪]//@rainbow小小佳:@嘻哈包袱铺韩凤霆 小绿可是越来越有福气啦！[嘻嘻][嘻嘻][嘻嘻]
1,小米快生[爱你][干杯][干杯][蛋糕] //@何修传I一展天下I:小米生快[蛋糕]
1,"嗲的呀//@陈胤希JasmineChen: 我在上海啊！要去！！ //@曼陀铃小王子:多少钱？ // @?淳Matthew : 已?票[嘻嘻] // @liza2417 :嗲,这个我喜欢的呀 // @JZ老任 : 2月29日"
0,突然超想去JAYFREEWAY喝一杯或者坐坐什么的！！！呜呜呜！！！@自由人2301 你说这可怎么办啊~~~~~~~~~~~[抓狂]
0,有点儿饿了～[泪]
0,虽然“菲特”已减弱为热带风暴，但是这雨还是不停的下，还能飞吗？[抓狂]CA1542@非常准
1,@dhx海风 看看看看看~你就是左边内个。[哈哈]//@最爱纯真://@鹦鹉史航: 我家的福气和点八，有时候就这样。点八贱得滴滴叫，福气甜到忧伤。
1,[嘻嘻]好吃的人都是好人 //@全聚德员工贴吧:转发微博
1,谢谢 但不是我的生日 我出生在春天[呵呵]  //@laney107:生日快乐[嘻嘻]
1,#婷，在荷兰# 新书发布仪式在荷兰大使馆举行。这是@阿兹猫cecilia 多次往返荷兰后，数百篇美文中的精选，第一部荷兰文化之旅的行知书。[威武][鼓掌][飞机][赞][微风]
1,Giorgio Armani 2013秋冬RTW时装发布秀看点，这次的时装秀是假小子风格，尽管这次用不同的方式演绎 Rei 的风格，更加接近几十年之前浪漫的中性风格。Armani 还使用了纽扣、皮带和裤子背带等细节进一步体现了男式风格，因为这些装饰像是王子的装扮[爱你]
1,这款车一定热卖！[哈哈][哈哈] //@七颜baby:哈哈哈哈 男人们是不是特想要啊
0,塌陷已经到阜成门一带了！！！[衰]
1,大使夫人顾老师是一个和蔼可亲爱心靠谱的人，我信她~_~ ！需要帮助的人很多，能尽一份力是一份，少吸只烟少喝瓶碳酸饮料的事儿，希望大家能帮转一下，按一下鼠标。[熊猫][爱你]不胜感激 //@宾麒麟:和顾老师在美丽的贵州有过一次短暂的同行，请名博老师也帮忙扩散，让爱同行！@阿滋猫
1,祝贺@菲E菲0902 成为红蕃茄湖北菜第108位神秘顾客成员！[给力] //@菲E菲0902:神秘食客[哈哈]@陈华z @富任蒋 @单车上的镜头 @Vgirl-小倩_dso @贲癸迄
1,世界已经不能阻止 苹果 了~~//@性感美女导航：太有才 了[哈哈]
0,真想象不到，一个连蛙鸣都能乱心的孩子，如何能在风浪中长大[可?] //@青简Jane:一个只有人声的世界将会多么寂寞[悲伤]
0,收到了环千岛湖游记攻略大赛的战利品:徕卡相机、证书和奖杯。相机很好用，外观简单大方、操作便捷，排出的照片色彩纯正，大爱啊！遗憾的是，奖杯在快递过程中被摔碎了……[泪][生病][悲伤]@千岛湖旅游 @新浪浙江旅游 我在这里：http://t.cn/zj53fkF
0,我有这么黑吗？[衰][衰]
1,北京昨天一场大雪，今早天气晴朗，美好的一天～～[赞] 最重要的是，并不太冷！南方的朋友们请勿牵挂[嘻嘻][挤眼]
0,哈哈，那话怎么说来着，你一认真世界就输了。疯狂刷新的结果，25号见老罗去咯！//@MHKing：就晚了一个小时，嘛门票都没了[泪] 花一百块做点好事顺带听段相声的美梦就酱紫破碎了。
0,花100多打车来上课，居然还要损失5分，这不科学！！！[泪][泪][泪]
1,印度，那是一座让人戒不掉的城～　（谢谢小艺[爱你]）
0,各位俺平安回家了！吃点东东补返数[哈哈][馋嘴] //@蚝爷:可怕的航班，约飞行25分钟，气流几次振动，大失重后，人从座位脱离感，过2分钟，机长即叫故障返航20分钟到杭州萧山机场！[泪][泪][泪][飞机]着地后，发现驾驶室左边玻璃有烧黑迹象，不知是否？？转机[飞机][飞机]
0,要不要拿下，要不要拿下?要不要拿下啊?![抓狂][思考][委屈]
0,系统自动转发[挖鼻屎][挖鼻屎][挖鼻屎][挖鼻屎] //@全球经典音乐:请别再欺负胖子了！[泪]
1,@大笑姑婆_王漂亮 吃去，家乡菜！！[嘻嘻]
1,邻居电话：你们家大半夜的煮粽子，俺家的娃和娃他娘都说饿了。 还让不让人睡觉啦！熟了送几个过来！少废话！//@冯雪cindy: [爱你][爱你][爱你]//@夏柠儿: 5555，好感动啊！！我们家cindy姐最贴心呀！！难怪！村领导和村民们最爱！！[爱你][亲亲][太开心] //@冯雪cindy:别急，柠儿，回来补，哈？
1,[兔子]好喜欢这样感觉的图片~是不是亲？@爬范儿 [抱抱]
0,喜欢 喜欢 喜欢  [抓狂]
0,@叫我姐姐大人 退回来了。。我能赖你手机号总换吗？？？[抓狂][抓狂][抓狂]
1,回复@广东阿茂:不知道波哥咋晚有什么感觉？[哈哈][哈哈][哈哈] //@广东阿茂:男士下午4点到8点间饮返杯“啡”性高潮迭起，有关教科书本上讲的！推荐给波叔，创作“粤粗”系列可灵感大发，尤有帮助！@peng树挺 @温淼森 @南粤京皇 @宏爱餐饮推广骆颖颖 @李铭建 @广州铁路
1,回复@Hwhy爱斯:哈哈..那我重新@一记[爱你] @天天papaya //@Hwhy爱斯:好看的  你@L的时候多打了个天 //@夏慢慢的look:@天天天papaya @Hwhy爱斯 啊~你们有认出衣服来嘛[嘻嘻]
0,你不让路明天死的就是你！良心道德都丧失的人就配这样的诅咒！[怒] //@大鲨白:大多数中国人还没学会文明呢就已经在使用文明社会的交通工具了。从发明汽车开始，它就是西方贵族的奢侈玩具；而在中国从引进的第一天起，它就是仆人开的，用来侍奉主子的。多年形成的风气，完全不同的层次和素质。
0,[吃惊]@Coco-Beshe @402小妞的幸福生活 @我爱加菲乐园  //@李晓琪:谨记。[失望]
0,??入侵，不忘??！ //@伦哥论语://@伦哥论语: //@齐秦:[伤心][伤心][伤心] //@揭露地球: 历史！不能忘！国耻！不能 忘！918！不能忘！
1,好想去拉姆拉措，看自己的前世今生……[爱你]
1,好久没起的这么早了，清晨的感觉真好，俺已经到到单位了，[嘻嘻]早安北京
1,好清爽的抹茶冰激凌！ 这美丽的嘴巴是亲的吗[亲亲] 爱你的咖啡豆21
0,回复@草原900:目前缺个支持程序，回答不了，不回答又怕怠慢了兄弟[阴险] //@草原900:回复@俺是芜野:跟没回答差不多。。[怒骂][思考]
1,行行行，可能服务员怕牛肉太老了会影响口感。广州天气看起来不错[可爱]
0,[泪] 崩溃的早高峰
0,这么玩估计快了！ //@长话短说_:请问什么时候拆故宫呀？到时通知哥们儿一下，我去捡块砖，留个念想，先谢啦[握手]  //@张民----彼得张:握考，箭杆儿！瓷，东华门有不服的没有？@墨尔本大躲闪    //@皇城根胡同串子:从这里长大的[泪][泪][泪]
0,桑桑心[泪]
0,楼下打印店的大叔真心把我惊着了，ps微操太强大了！有种武侠小说里隐士的感觉啊[抓狂]
1,像是肉肉的天堂…… //@Doroq多肉植物馆:大家都爱[哈哈]
1,[鼓掌][鼓掌] //@NNTV小房:还有长沙的朋友……歪而抗母
0,在安徽被晒脱皮了[泪] [泪]
0,寒冷的被窝。憋着一泡尿，TO GO OR NOT TO GO？？？？纠结[衰][衰][衰]
1,9月2日网站分析圈线下聚会（深圳站）嘉宾海报新鲜出炉，星光闪耀，大牛云集哦。还等什么，赶快报名参加吧[哈哈][哈哈][哈哈]聚会地点：广东深圳罗湖区金碧路金湖大厦七层。活动报名地址：http://t.cn/zW8dhF1 @唔Ming @网站分析-胡力 @Jeff-AnalyticsKey
1,老郭你就别笑话兄弟我了[懒得理你]俺老牛拉破车，慢慢晃荡。虽说咱没经验，但有毅力耐力啊，绝对保证在28号前回来跟你去年宝玉则。还有我已经在去西海镇路上了，到目前为止一切还在掌控中，你放心。万一兄弟真给阵亡了，我那古龙水你就自个儿留着，在想我的时候拿出来喷喷吧[哈哈]
0,[闭嘴] //@王强_99: 铁路终于市场化了，光明正大来涨价了！[怒骂]
0,[泪]岁月是把，杀呀嘛杀呀嘛杀猪刀~~~~~
1,回家就看到大粉盒子[鼓掌]谢谢@Wabi-sabi .谢谢送出礼物的人。北新桥小局我组织，以及莎莎，以及花粉过敏者@糖水麦兜 。
